Disease1	Disease2	weight	comorbid	colors	pathway
Schizophrenia	Rosacea	0.0282296308794124	no	#4A74A9	Autophagy
Schizophrenia	Septic Shock	0.0130581551973693	no	#4A74A9	Autophagy
Tibial muscular dystrophy	Cardiomyopathy	-0.0509650187722742	no	#B64539	Autophagy
Tibial muscular dystrophy	Atrial fibrillation	-0.0656169836419572	no	#B64539	Autophagy
Cerebral infarction	Other interstitial pulmonary diseases	-0.107588627488297	no	#B64539	Autophagy
Other interstitial pulmonary diseases	Septic Shock	0.0107738257910165	no	#4A74A9	Autophagy
Oral dysplasia	Rosacea	0.00717469565257038	no	#4A74A9	Autophagy
Psoriasis	Acne	0.804751837408276	no	#4A74A9	Autophagy
Psoriasis	Rosacea	0.66071729965002	yes	#4A74A9	Autophagy
Rosacea	IgA nephropathy	0.017226682138666	no	#4A74A9	Autophagy
Trachoma	Hepatitis B	0.300323322656215	no	#4A74A9	Cell Cycle
Trachoma	Oral cavity cancer	0.247116096761968	no	#4A74A9	Cell Cycle
Trachoma	Thyroid cancer	0.331563827903902	no	#4A74A9	Cell Cycle
Trachoma	Aphthous stomatitis	0.117250001375106	no	#4A74A9	Cell Cycle
Trachoma	Acne	0.169700398877961	no	#4A74A9	Cell Cycle
Trachoma	Rosacea	0.283345234958529	no	#4A74A9	Cell Cycle
Trachoma	Septic Shock	0.19049842042988	no	#4A74A9	Cell Cycle
Dengue fever	Esophageal cancer	0.0756945068816011	no	#4A74A9	Cell Cycle
Dengue fever	Lung cancer	0.10768700030556	no	#4A74A9	Cell Cycle
Dengue fever	T-cell lymphoma	0.143133570608504	no	#4A74A9	Cell Cycle
Dengue fever	Alcoholic liver disease	0.0929151224959378	no	#4A74A9	Cell Cycle
Dengue fever	Psoriasis	0.111955096829824	no	#4A74A9	Cell Cycle
Dengue fever	Septic Shock	0.128943824951304	no	#4A74A9	Cell Cycle
Hepatitis C	Polycythemia vera	0.024444282725688	no	#4A74A9	Cell Cycle
Hepatitis C	Alzheimer's disease	0.0592656467253955	no	#4A74A9	Cell Cycle
Hepatitis C	IgA nephropathy	-0.00167042473133011	no	#B64539	Cell Cycle
Hepatitis B	Oral cavity cancer	0.264565528725586	no	#4A74A9	Cell Cycle
Hepatitis B	Thyroid cancer	0.229285881015003	no	#4A74A9	Cell Cycle
Hepatitis B	T-cell lymphoma	0.167576485568646	no	#4A74A9	Cell Cycle
Hepatitis B	Myeloid leukemia	-0.0187961345896365	no	#B64539	Cell Cycle
Hepatitis B	Type 2 diabetes mellitus	-0.00913210840897479	no	#B64539	Cell Cycle
Hepatitis B	Tibial muscular dystrophy	0.102690457393978	no	#4A74A9	Cell Cycle
Hepatitis B	Oral dysplasia	0.100327727218097	no	#4A74A9	Cell Cycle
Hepatitis B	Acne	0.155889942113921	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Esophageal cancer	0.0786891649055105	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Colon cancer	0.0685799799450318	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Liver cancer	0.0759109860957863	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Lung cancer	0.204130802105697	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Mesothelioma	0.134940540254104	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rhabdoid cancer	0.116534453987906	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Kidney cancer	0.0787790281332242	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Brain cancer	0.0722300681450851	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Thyroid cancer	0.0945056636181285	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Adrenal cancer	0.0595387736561958	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Follicular lymphoma	-0.0125059236794058	no	#B64539	Cell Cycle
Nasopharingeal cancer	Cardiomyopathy	0.000715614906528617	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Psoriasis	0.0976454190651417	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Acne	0.03318597521446	no	#4A74A9	Cell Cycle
Nasopharingeal cancer	Rosacea	0.0832030623984832	no	#4A74A9	Cell Cycle
Oral cavity cancer	Esophageal cancer	0.279463853241379	no	#4A74A9	Cell Cycle
Oral cavity cancer	Gastric cancer	0.342410662835088	no	#4A74A9	Cell Cycle
Oral cavity cancer	Colon cancer	0.50922265049151	no	#4A74A9	Cell Cycle
Oral cavity cancer	Liver cancer	0.330597917123116	no	#4A74A9	Cell Cycle
Oral cavity cancer	Pancreatic cancer	0.363919948946157	no	#4A74A9	Cell Cycle
Oral cavity cancer	Lung cancer	0.470179509251864	no	#4A74A9	Cell Cycle
Oral cavity cancer	Mesothelioma	0.324625665246628	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rhabdoid cancer	0.195005531018711	no	#4A74A9	Cell Cycle
Oral cavity cancer	Kidney cancer	0.425703575658	no	#4A74A9	Cell Cycle
Oral cavity cancer	Bladder cancer	0.0423216684384294	no	#4A74A9	Cell Cycle
Oral cavity cancer	Brain cancer	0.425376891893884	no	#4A74A9	Cell Cycle
Oral cavity cancer	Thyroid cancer	0.411140553041242	no	#4A74A9	Cell Cycle
Oral cavity cancer	Tibial muscular dystrophy	0.130437213714053	no	#4A74A9	Cell Cycle
Oral cavity cancer	Aphthous stomatitis	0.338879653931821	no	#4A74A9	Cell Cycle
Oral cavity cancer	Oral dysplasia	0.284289354910742	no	#4A74A9	Cell Cycle
Oral cavity cancer	Psoriasis	0.422030359323374	no	#4A74A9	Cell Cycle
Oral cavity cancer	Acne	0.419822036717908	no	#4A74A9	Cell Cycle
Oral cavity cancer	Rosacea	0.35998221109439	no	#4A74A9	Cell Cycle
Oral cavity cancer	Klinefelter's syndrome	0.125309919687513	no	#4A74A9	Cell Cycle
Esophageal cancer	Gastric cancer	0.124663811337752	yes	#4A74A9	Cell Cycle
Esophageal cancer	Colon cancer	0.377226873323673	no	#4A74A9	Cell Cycle
Esophageal cancer	Liver cancer	0.36629774637388	no	#4A74A9	Cell Cycle
Esophageal cancer	Pancreatic cancer	0.167145120338175	no	#4A74A9	Cell Cycle
Esophageal cancer	Lung cancer	0.720336968266816	no	#4A74A9	Cell Cycle
Esophageal cancer	Mesothelioma	0.289662784910904	no	#4A74A9	Cell Cycle
Esophageal cancer	Rhabdoid cancer	0.334282241334313	no	#4A74A9	Cell Cycle
Esophageal cancer	Kidney cancer	0.283439075100522	no	#4A74A9	Cell Cycle
Esophageal cancer	Bladder cancer	0.0572635305247162	no	#4A74A9	Cell Cycle
Esophageal cancer	Brain cancer	0.205631761760211	no	#4A74A9	Cell Cycle
Esophageal cancer	Thyroid cancer	0.420532866999381	no	#4A74A9	Cell Cycle
Esophageal cancer	Adrenal cancer	0.157923939719005	no	#4A74A9	Cell Cycle
Esophageal cancer	T-cell lymphoma	0.174423124569937	no	#4A74A9	Cell Cycle
Esophageal cancer	Type 2 diabetes mellitus	-0.00992943241277885	no	#B64539	Cell Cycle
Esophageal cancer	Aphthous stomatitis	0.113165599508249	no	#4A74A9	Cell Cycle
Esophageal cancer	Oral dysplasia	0.0637017153548051	no	#4A74A9	Cell Cycle
Esophageal cancer	Alcoholic liver disease	0.15075985267238	no	#4A74A9	Cell Cycle
Esophageal cancer	Psoriasis	0.474669109331363	no	#4A74A9	Cell Cycle
Esophageal cancer	Acne	0.266697810993115	no	#4A74A9	Cell Cycle
Esophageal cancer	Rosacea	0.272730615708451	no	#4A74A9	Cell Cycle
Esophageal cancer	Klinefelter's syndrome	0.122691077165213	no	#4A74A9	Cell Cycle
Gastric cancer	Colon cancer	0.537001083295098	no	#4A74A9	Cell Cycle
Gastric cancer	Liver cancer	0.37924919819297	no	#4A74A9	Cell Cycle
Gastric cancer	Pancreatic cancer	0.348629939711661	no	#4A74A9	Cell Cycle
Gastric cancer	Lung cancer	0.344608480532676	no	#4A74A9	Cell Cycle
Gastric cancer	Mesothelioma	0.209000550046928	no	#4A74A9	Cell Cycle
Gastric cancer	Rhabdoid cancer	0.104453465102277	yes	#4A74A9	Cell Cycle
Gastric cancer	Kidney cancer	0.426242700292885	no	#4A74A9	Cell Cycle
Gastric cancer	Brain cancer	0.272313433077061	no	#4A74A9	Cell Cycle
Gastric cancer	Thyroid cancer	0.230083943947608	no	#4A74A9	Cell Cycle
Gastric cancer	T-cell lymphoma	0.147269811055054	no	#4A74A9	Cell Cycle
Gastric cancer	Oral dysplasia	0.102611749333684	no	#4A74A9	Cell Cycle
Gastric cancer	Alcoholic liver disease	0.142244620866926	no	#4A74A9	Cell Cycle
Gastric cancer	Psoriasis	0.265745566012356	no	#4A74A9	Cell Cycle
Gastric cancer	Acne	0.237630040491437	no	#4A74A9	Cell Cycle
Gastric cancer	Rosacea	0.170491165923819	no	#4A74A9	Cell Cycle
Gastric cancer	Klinefelter's syndrome	0.118668717380606	no	#4A74A9	Cell Cycle
Colon cancer	Liver cancer	0.719046218353241	no	#4A74A9	Cell Cycle
Colon cancer	Pancreatic cancer	0.298147203650149	no	#4A74A9	Cell Cycle
Colon cancer	Lung cancer	1	no	#4A74A9	Cell Cycle
Colon cancer	Mesothelioma	0.443420888361683	no	#4A74A9	Cell Cycle
Colon cancer	Rhabdoid cancer	0.328665305404433	no	#4A74A9	Cell Cycle
Colon cancer	Kidney cancer	0.557117248634738	no	#4A74A9	Cell Cycle
Colon cancer	Bladder cancer	0.0785157495315334	no	#4A74A9	Cell Cycle
Colon cancer	Brain cancer	0.550196152642575	no	#4A74A9	Cell Cycle
Colon cancer	Thyroid cancer	0.340956622158699	no	#4A74A9	Cell Cycle
Colon cancer	Adrenal cancer	0.152324986883646	no	#4A74A9	Cell Cycle
Colon cancer	T-cell lymphoma	0.218191521874415	no	#4A74A9	Cell Cycle
Colon cancer	Polycythemia vera	-0.128593254915653	no	#B64539	Cell Cycle
Colon cancer	Job's syndrome	-0.220228373851286	no	#B64539	Cell Cycle
Colon cancer	Alcoholic liver disease	0.209642413068267	no	#4A74A9	Cell Cycle
Colon cancer	Psoriasis	0.398910043876142	no	#4A74A9	Cell Cycle
Colon cancer	Acne	0.263931641041852	no	#4A74A9	Cell Cycle
Colon cancer	Rosacea	0.298623538085732	no	#4A74A9	Cell Cycle
Colon cancer	Klinefelter's syndrome	0.147142604129626	no	#4A74A9	Cell Cycle
Liver cancer	Pancreatic cancer	0.320255637190252	no	#4A74A9	Cell Cycle
Liver cancer	Lung cancer	0.938673152119998	no	#4A74A9	Cell Cycle
Liver cancer	Mesothelioma	0.496968134570538	no	#4A74A9	Cell Cycle
Liver cancer	Rhabdoid cancer	0.327699601867184	no	#4A74A9	Cell Cycle
Liver cancer	Kidney cancer	0.564555050753917	no	#4A74A9	Cell Cycle
Liver cancer	Bladder cancer	0.0679540117610651	no	#4A74A9	Cell Cycle
Liver cancer	Brain cancer	0.444973374672199	no	#4A74A9	Cell Cycle
Liver cancer	Thyroid cancer	0.427809055215641	no	#4A74A9	Cell Cycle
Liver cancer	Adrenal cancer	0.262984992281326	no	#4A74A9	Cell Cycle
Liver cancer	T-cell lymphoma	0.326531860752331	no	#4A74A9	Cell Cycle
Liver cancer	Oral dysplasia	0.115401911479524	no	#4A74A9	Cell Cycle
Liver cancer	Alcoholic liver disease	0.370855818177111	yes	#4A74A9	Cell Cycle
Liver cancer	Psoriasis	0.390743951974302	no	#4A74A9	Cell Cycle
Liver cancer	Acne	0.252814899344072	no	#4A74A9	Cell Cycle
Liver cancer	Rosacea	0.186870203694048	no	#4A74A9	Cell Cycle
Liver cancer	IgA nephropathy	0.0600304877975752	no	#4A74A9	Cell Cycle
Liver cancer	Klinefelter's syndrome	0.169598533546192	no	#4A74A9	Cell Cycle
Pancreatic cancer	Lung cancer	0.277172187666621	no	#4A74A9	Cell Cycle
Pancreatic cancer	Mesothelioma	0.301441293528896	no	#4A74A9	Cell Cycle
Pancreatic cancer	Kidney cancer	0.551419442872896	no	#4A74A9	Cell Cycle
Pancreatic cancer	Bladder cancer	0.0516467554494381	no	#4A74A9	Cell Cycle
Pancreatic cancer	Brain cancer	0.234660929224942	no	#4A74A9	Cell Cycle
Pancreatic cancer	Thyroid cancer	0.267967243381605	no	#4A74A9	Cell Cycle
Pancreatic cancer	T-cell lymphoma	0.185520123529066	no	#4A74A9	Cell Cycle
Pancreatic cancer	Alcoholic liver disease	0.214588932568476	no	#4A74A9	Cell Cycle
Pancreatic cancer	Psoriasis	0.285073190741836	no	#4A74A9	Cell Cycle
Pancreatic cancer	Acne	0.160695676435146	no	#4A74A9	Cell Cycle
Pancreatic cancer	Klinefelter's syndrome	0.143421714920143	no	#4A74A9	Cell Cycle
Lung cancer	Mesothelioma	0.673710439565058	yes	#4A74A9	Cell Cycle
Lung cancer	Rhabdoid cancer	0.57313632267974	no	#4A74A9	Cell Cycle
Lung cancer	Kidney cancer	0.500384720206639	no	#4A74A9	Cell Cycle
Lung cancer	Bladder cancer	0.0674435308100033	no	#4A74A9	Cell Cycle
Lung cancer	Brain cancer	0.427010449159233	yes	#4A74A9	Cell Cycle
Lung cancer	Thyroid cancer	0.570822888566952	no	#4A74A9	Cell Cycle
Lung cancer	Adrenal cancer	0.331718169193429	yes	#4A74A9	Cell Cycle
Lung cancer	T-cell lymphoma	0.284448655043698	no	#4A74A9	Cell Cycle
Lung cancer	Alzheimer's disease	-0.199905317826632	no	#B64539	Cell Cycle
Lung cancer	Alcoholic liver disease	0.255028623146629	no	#4A74A9	Cell Cycle
Lung cancer	Psoriasis	0.774577128455072	no	#4A74A9	Cell Cycle
Lung cancer	Acne	0.422305933635026	no	#4A74A9	Cell Cycle
Lung cancer	Rosacea	0.481155275302649	no	#4A74A9	Cell Cycle
Lung cancer	Klinefelter's syndrome	0.221416301779963	no	#4A74A9	Cell Cycle
Mesothelioma	Rhabdoid cancer	0.339034016327541	yes	#4A74A9	Cell Cycle
Mesothelioma	Kidney cancer	0.43123581398366	no	#4A74A9	Cell Cycle
Mesothelioma	Brain cancer	0.399121941695723	no	#4A74A9	Cell Cycle
Mesothelioma	Thyroid cancer	0.447071204939828	no	#4A74A9	Cell Cycle
Mesothelioma	Adrenal cancer	0.181942463525044	no	#4A74A9	Cell Cycle
Mesothelioma	T-cell lymphoma	0.289215007034753	no	#4A74A9	Cell Cycle
Mesothelioma	Other interstitial pulmonary diseases	0.0756001797830353	no	#4A74A9	Cell Cycle
Mesothelioma	Alcoholic liver disease	0.203004353861859	no	#4A74A9	Cell Cycle
Mesothelioma	Psoriasis	0.325844965647242	no	#4A74A9	Cell Cycle
Mesothelioma	Acne	0.149976708496583	no	#4A74A9	Cell Cycle
Mesothelioma	Rosacea	0.273523172060883	no	#4A74A9	Cell Cycle
Mesothelioma	Klinefelter's syndrome	0.13677497207592	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Kidney cancer	0.350570042222782	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Brain cancer	0.917032972889345	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Thyroid cancer	0.380460606823996	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Adrenal cancer	0.225108314149883	no	#4A74A9	Cell Cycle
Rhabdoid cancer	T-cell lymphoma	0.272745649899391	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Parkinson's disease	0.0673137797855503	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Alzheimer's disease	0.135169981139024	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Alcoholic liver disease	0.123727369438529	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Psoriasis	0.272126727155065	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Acne	0.114650303782394	no	#4A74A9	Cell Cycle
Rhabdoid cancer	Rosacea	0.230748751019538	no	#4A74A9	Cell Cycle
Prostate cancer	Cardiomyopathy	-0.0139607190151041	no	#B64539	Cell Cycle
Kidney cancer	Bladder cancer	0.0603631986484164	yes	#4A74A9	Cell Cycle
Kidney cancer	Brain cancer	0.621760840830492	yes	#4A74A9	Cell Cycle
Kidney cancer	Thyroid cancer	0.479353071736515	no	#4A74A9	Cell Cycle
Kidney cancer	Adrenal cancer	0.152261021529468	no	#4A74A9	Cell Cycle
Kidney cancer	T-cell lymphoma	0.255499090430038	no	#4A74A9	Cell Cycle
Kidney cancer	Autosomal dominant monocytopenia	-0.000707621224780878	no	#B64539	Cell Cycle
Kidney cancer	Alcoholic liver disease	0.191518974379178	no	#4A74A9	Cell Cycle
Kidney cancer	Psoriasis	0.325840323781661	no	#4A74A9	Cell Cycle
Kidney cancer	Acne	0.302871800659718	no	#4A74A9	Cell Cycle
Kidney cancer	Rosacea	0.217306928908894	no	#4A74A9	Cell Cycle
Kidney cancer	Klinefelter's syndrome	0.129231207124483	no	#4A74A9	Cell Cycle
Bladder cancer	Brain cancer	0.0870088452502083	no	#4A74A9	Cell Cycle
Bladder cancer	Smoker	0.00173540689395988	no	#4A74A9	Cell Cycle
Bladder cancer	Psoriasis	0.0844524842827999	no	#4A74A9	Cell Cycle
Bladder cancer	Acne	0.057648574859252	no	#4A74A9	Cell Cycle
Bladder cancer	Rosacea	0.0849012288882254	no	#4A74A9	Cell Cycle
Bladder cancer	Septic Shock	0.0533007253023447	no	#4A74A9	Cell Cycle
Brain cancer	Thyroid cancer	0.321696471580262	no	#4A74A9	Cell Cycle
Brain cancer	Adrenal cancer	0.118230303575628	no	#4A74A9	Cell Cycle
Brain cancer	T-cell lymphoma	0.250671108686173	no	#4A74A9	Cell Cycle
Brain cancer	Alzheimer's disease	0.353075257170162	no	#4A74A9	Cell Cycle
Brain cancer	Psoriasis	0.255856785544881	no	#4A74A9	Cell Cycle
Brain cancer	Rosacea	0.300094588371929	no	#4A74A9	Cell Cycle
Thyroid cancer	Adrenal cancer	0.172750043336245	no	#4A74A9	Cell Cycle
Thyroid cancer	T-cell lymphoma	0.397726597504111	no	#4A74A9	Cell Cycle
Thyroid cancer	Aphthous stomatitis	0.147794497432659	no	#4A74A9	Cell Cycle
Thyroid cancer	Alcoholic liver disease	0.282661880196497	no	#4A74A9	Cell Cycle
Thyroid cancer	Psoriasis	0.595217850236774	no	#4A74A9	Cell Cycle
Thyroid cancer	Acne	0.340104351996389	no	#4A74A9	Cell Cycle
Thyroid cancer	Rosacea	0.379669946688087	no	#4A74A9	Cell Cycle
Thyroid cancer	Klinefelter's syndrome	0.240107112065907	no	#4A74A9	Cell Cycle
Thyroid cancer	Septic Shock	0.246864165201725	no	#4A74A9	Cell Cycle
Adrenal cancer	T-cell lymphoma	0.216621800823861	no	#4A74A9	Cell Cycle
Adrenal cancer	Type 2 diabetes mellitus	-0.00107645591685445	no	#B64539	Cell Cycle
Adrenal cancer	Alcoholic liver disease	0.085286415602855	no	#4A74A9	Cell Cycle
T-cell lymphoma	Polycythemia vera	0.131800845779831	no	#4A74A9	Cell Cycle
T-cell lymphoma	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.101737671367236	no	#4A74A9	Cell Cycle
T-cell lymphoma	Primary myelofibrosis	0.111607611724089	no	#4A74A9	Cell Cycle
T-cell lymphoma	Alzheimer's disease	0.136915247431745	no	#4A74A9	Cell Cycle
T-cell lymphoma	Alcoholic liver disease	0.172008025127641	no	#4A74A9	Cell Cycle
T-cell lymphoma	Rosacea	0.177869311193633	no	#4A74A9	Cell Cycle
T-cell lymphoma	Klinefelter's syndrome	0.0897289875266617	no	#4A74A9	Cell Cycle
T-cell lymphoma	Septic Shock	0.220168980473967	no	#4A74A9	Cell Cycle
Myeloid leukemia	Smoker	0.00350571799024515	no	#4A74A9	Cell Cycle
JMML	Polycythemia vera	0.0029186072807118	no	#4A74A9	Cell Cycle
JMML	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.00139354992790495	no	#4A74A9	Cell Cycle
Polycythemia vera	Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	0.174488295035697	yes	#4A74A9	Cell Cycle
Polycythemia vera	Primary myelofibrosis	0.138356290448868	yes	#4A74A9	Cell Cycle
Polycythemia vera	Job's syndrome	0.152385623596739	no	#4A74A9	Cell Cycle
Polycythemia vera	Uremia	0.173402506941953	no	#4A74A9	Cell Cycle
Polycythemia vera	Septic Shock	0.248519543920091	no	#4A74A9	Cell Cycle
Myelodysplastic syndromes	Atrial fibrillation	-0.0139272138184005	no	#B64539	Cell Cycle
Myelodysplastic syndromes	Cerebral infarction	-0.0320783305487628	no	#B64539	Cell Cycle
Other neoplasms of uncertain behavior of lymphoid, hematopoietic and related tissue	Primary myelofibrosis	0.091238057037688	yes	#4A74A9	Cell Cycle
Primary myelofibrosis	Tibial muscular dystrophy	0.0637749546506092	no	#4A74A9	Cell Cycle
Primary myelofibrosis	Uremia	0.0624851703884467	no	#4A74A9	Cell Cycle
Primary myelofibrosis	Septic Shock	0.102801369541056	no	#4A74A9	Cell Cycle
Job's syndrome	Septic Shock	0.447260339944964	no	#4A74A9	Cell Cycle
Type 2 diabetes mellitus	Alcoholic liver disease	-0.0033997356619256	no	#B64539	Cell Cycle
Type 2 diabetes mellitus	Psoriasis	-0.0259163060978398	no	#B64539	Cell Cycle
Type 2 diabetes mellitus	Acne	-0.021592598993592	no	#B64539	Cell Cycle
Type 2 diabetes mellitus	Klinefelter's syndrome	-0.0128441764714745	no	#B64539	Cell Cycle
Smoker	Atrial fibrillation	-0.0105446417987903	no	#B64539	Cell Cycle
Schizophrenia	Alzheimer's disease	0.0428194550182713	no	#4A74A9	Cell Cycle
Schizophrenia	IgA nephropathy	0.00120188361497945	no	#4A74A9	Cell Cycle
Parkinson's disease	Alzheimer's disease	0.0616984277310449	no	#4A74A9	Cell Cycle
Alzheimer's disease	Alcoholic liver disease	-0.124212885164351	no	#B64539	Cell Cycle
Alzheimer's disease	Acne	-0.145081210620981	no	#B64539	Cell Cycle
Tibial muscular dystrophy	Atrial fibrillation	0.00343009429105686	no	#4A74A9	Cell Cycle
Tibial muscular dystrophy	Rosacea	0.145725206544472	no	#4A74A9	Cell Cycle
Chronic Obstructive Pulmonary Disease	Aphthous stomatitis	-0.00935717545671126	no	#B64539	Cell Cycle
Chronic Obstructive Pulmonary Disease	Oral dysplasia	-0.00747148313431164	no	#B64539	Cell Cycle
Aphthous stomatitis	Oral dysplasia	0.120550430371591	yes	#4A74A9	Cell Cycle
Aphthous stomatitis	Psoriasis	0.195657540732574	no	#4A74A9	Cell Cycle
Aphthous stomatitis	Acne	0.219230773122095	no	#4A74A9	Cell Cycle
Aphthous stomatitis	Rosacea	0.131702043516543	no	#4A74A9	Cell Cycle
Oral dysplasia	Alcoholic liver disease	0.0706747325313628	no	#4A74A9	Cell Cycle
Oral dysplasia	Psoriasis	0.135258780082707	no	#4A74A9	Cell Cycle
Oral dysplasia	Acne	0.164433778050017	no	#4A74A9	Cell Cycle
Alcoholic liver disease	Psoriasis	0.34207934230587	yes	#4A74A9	Cell Cycle
Alcoholic liver disease	Acne	0.145898799041496	no	#4A74A9	Cell Cycle
Alcoholic liver disease	Klinefelter's syndrome	0.0869783430739863	no	#4A74A9	Cell Cycle
Psoriasis	Acne	0.686155561767123	no	#4A74A9	Cell Cycle
Psoriasis	Rosacea	0.782960272024062	yes	#4A74A9	Cell Cycle
Psoriasis	Klinefelter's syndrome	0.309153624641559	no	#4A74A9	Cell Cycle
Psoriasis	Septic Shock	0.286845255665032	no	#4A74A9	Cell Cycle
Acne	Rosacea	0.4119559757634	yes	#4A74A9	Cell Cycle
Acne	Klinefelter's syndrome	0.16232866655555	no	#4A74A9	Cell Cycle
Acne	Septic Shock	0.169696649211692	no	#4A74A9	Cell Cycle
